epoch,total_loss,reconstruction_loss,mean_energy,mean_order_parameter,mean_abs_order_parameter,mean_transverse_order_parameter,order_parameter_susceptibility
0,0.02854689210653305,0.028178827837109566,0.036806415766477585,0.0356476828455925,0.041547562927007675,0.033020928502082825,0.0
1,0.026290591806173325,0.02598848193883896,0.03021099418401718,0.03645617514848709,0.042348943650722504,0.0317036472260952,0.0008084923028945923
2,0.024051783606410027,0.02381046488881111,0.02413184568285942,0.03762635216116905,0.044122014194726944,0.03288985416293144,0.001170177012681961
3,0.021927189081907272,0.02174120955169201,0.018597863614559174,0.0382278710603714,0.044096872210502625,0.03257099166512489,0.0006015188992023468
4,0.020589808002114296,0.020453374832868576,0.013643235899508,0.03778458014130592,0.044761497527360916,0.03237925097346306,0.00044329091906547546
5,0.019668729975819588,0.0195779949426651,0.009073479101061821,0.039948057383298874,0.0477207712829113,0.032482992857694626,0.0021634772419929504
6,0.018369002267718315,0.018321730196475983,0.00472722202539444,0.03906034305691719,0.04834335669875145,0.03179429844021797,0.0008877143263816833
7,0.017107872292399406,0.017102200537919998,0.0005671491962857544,0.040739864110946655,0.05006266012787819,0.03138066828250885,0.0016795210540294647
8,0.01646307110786438,0.016496846452355385,-0.0033774992916733027,0.04066632315516472,0.052827440202236176,0.029302548617124557,7.354095578193665e-05
9,0.016312245279550552,0.016382843255996704,-0.00705987773835659,0.04207408055663109,0.054996367543935776,0.03055020421743393,0.0014077574014663696
10,0.01600704900920391,0.016112033277750015,-0.010498440824449062,0.04418522119522095,0.05713506042957306,0.029667817056179047,0.002111140638589859
11,0.01558805350214243,0.015725819393992424,-0.01377661619335413,0.04476802796125412,0.05893723666667938,0.030794043093919754,0.0005828067660331726
12,0.01516615692526102,0.015335623174905777,-0.01694663241505623,0.045851368457078934,0.06081748008728027,0.031777508556842804,0.0010833404958248138
13,0.014659499749541283,0.014859402552247047,-0.019990302622318268,0.048372842371463776,0.0628662183880806,0.030883826315402985,0.002521473914384842
14,0.01409202255308628,0.014320599846541882,-0.022857744246721268,0.04990852624177933,0.06443727016448975,0.033455513417720795,0.0015356838703155518
15,0.013640722259879112,0.013896241784095764,-0.025551971048116684,0.05138370394706726,0.06619057059288025,0.032468389719724655,0.0014751777052879333
16,0.013313430361449718,0.013594813644886017,-0.028138311579823494,0.05330868810415268,0.06818769127130508,0.032652296125888824,0.0019249841570854187
17,0.013027716428041458,0.013334755785763264,-0.030703948810696602,0.05498955026268959,0.06972481310367584,0.03234405070543289,0.001680862158536911
18,0.01267494261264801,0.013008089736104012,-0.03331475704908371,0.056581947952508926,0.0709378570318222,0.032393887639045715,0.001592397689819336
19,0.012335186824202538,0.012695190496742725,-0.03600035607814789,0.059304967522621155,0.07202623039484024,0.032849784940481186,0.0027230195701122284
20,0.012022122740745544,0.012409903109073639,-0.038778048008680344,0.06064429134130478,0.07252110540866852,0.033465877175331116,0.0013393238186836243
21,0.01168826688081026,0.012104629538953304,-0.04163623973727226,0.06040991097688675,0.0721219927072525,0.03266078978776932,0.00023438036441802979
22,0.011321548372507095,0.011767324060201645,-0.044577568769454956,0.06049637869000435,0.07164929807186127,0.032834913581609726,8.646771311759949e-05
23,0.01095135323703289,0.011427504941821098,-0.04761519655585289,0.062008947134017944,0.07240284979343414,0.0324389673769474,0.0015125684440135956
24,0.010596907697618008,0.011104731820523739,-0.05078236758708954,0.06118477135896683,0.07212997227907181,0.03344123810529709,0.0008241757750511169
25,0.010234151966869831,0.010775050148367882,-0.05408985912799835,0.060464777052402496,0.07196986675262451,0.032436009496450424,0.0007199943065643311
26,0.00989448744803667,0.010470020584762096,-0.05755332112312317,0.060557082295417786,0.07235968112945557,0.03556279093027115,9.23052430152893e-05
27,0.009508524090051651,0.010120109654963017,-0.06115856021642685,0.06042533367872238,0.07328633219003677,0.03441618010401726,0.00013174861669540405
28,0.00914880633354187,0.009797994047403336,-0.06491877138614655,0.058818064630031586,0.07323525100946426,0.034577224403619766,0.001607269048690796
29,0.008782381191849709,0.00947069376707077,-0.06883127987384796,0.059121549129486084,0.07318151742219925,0.03430359438061714,0.0003034844994544983
30,0.008384305983781815,0.009113232605159283,-0.07289262115955353,0.0581933967769146,0.07320602238178253,0.03530503436923027,0.0009281523525714874
31,0.008013750426471233,0.008784613572061062,-0.07708627730607986,0.057270269840955734,0.0740085318684578,0.03458283469080925,0.0009231269359588623
32,0.0076475366950035095,0.008461518213152885,-0.081398144364357,0.05648619681596756,0.07500404119491577,0.034942541271448135,0.0007840730249881744
33,0.007280533201992512,0.008138751611113548,-0.08582185208797455,0.05583779141306877,0.0735977441072464,0.036406826227903366,0.0006484054028987885
