seed,family,label,temperature,J,Gamma,mse,mae,psnr_db
19,quantum,"quantum: J=0.25, Gamma=0.2",1.0,0.25,0.2,0.03161112174597484,0.1447892702444241,15.00160092599424
19,quantum,"quantum: J=0.25, Gamma=0.2",1.5,0.25,0.2,0.04763565160611706,0.18429373699881438,13.22067889709421
19,quantum,"quantum: J=0.25, Gamma=0.2",2.0,0.25,0.2,0.0581863443558327,0.2066007734617922,12.3517892715031
19,quantum,"quantum: J=0.25, Gamma=0.35",0.25,0.25,0.35,0.043474674944522104,0.15993110857215354,13.617636564863338
19,quantum,"quantum: J=0.25, Gamma=0.35",0.5,0.25,0.35,0.02546797619141774,0.1299622383743441,15.940055648055544
19,quantum,"quantum: J=0.25, Gamma=0.35",0.75,0.25,0.35,0.02522912697758535,0.12823995640511848,15.980977774402998
19,quantum,"quantum: J=0.25, Gamma=0.35",1.0,0.25,0.35,0.0326765058683823,0.14749001380235888,14.85764389202372
19,quantum,"quantum: J=0.25, Gamma=0.35",1.5,0.25,0.35,0.04815391170978177,0.18544770314915204,13.173684278547102
19,quantum,"quantum: J=0.25, Gamma=0.35",2.0,0.25,0.35,0.05841790809979831,0.20705029802994032,12.33453998834233
19,classical_ising,"classical_ising: J=0.45, Gamma=0",0.25,0.45,0.0,0.10075740718560314,0.2694942640960653,9.96723016833645
19,classical_ising,"classical_ising: J=0.45, Gamma=0",0.5,0.45,0.0,0.06914819955477919,0.21368120082160758,11.602191233435924
19,classical_ising,"classical_ising: J=0.45, Gamma=0",0.75,0.45,0.0,0.03437894903030993,0.14390674435945558,14.637074038942703
19,classical_ising,"classical_ising: J=0.45, Gamma=0",1.0,0.45,0.0,0.021825461893386383,0.11798181779434613,16.610365565284045
19,classical_ising,"classical_ising: J=0.45, Gamma=0",1.5,0.45,0.0,0.028770441534668373,0.13817706546793737,15.410534730210884
19,classical_ising,"classical_ising: J=0.45, Gamma=0",2.0,0.45,0.0,0.042303727831965086,0.1732004677887091,13.73621360626916
19,quantum,"quantum: J=0.45, Gamma=0.2",0.25,0.45,0.2,0.09461808162079548,0.25854272165103376,10.240258615077941
19,quantum,"quantum: J=0.45, Gamma=0.2",0.5,0.45,0.2,0.0642539122650136,0.20369591283325883,11.92100424053013
19,quantum,"quantum: J=0.45, Gamma=0.2",0.75,0.45,0.2,0.032720880638690365,0.1404112047093409,14.851750163889456
19,quantum,"quantum: J=0.45, Gamma=0.2",1.0,0.45,0.2,0.021643394942239016,0.1176009520308057,16.646746156062
19,quantum,"quantum: J=0.45, Gamma=0.2",1.5,0.45,0.2,0.029030341124654354,0.1389018148881901,15.37147860906714
19,quantum,"quantum: J=0.45, Gamma=0.2",2.0,0.45,0.2,0.04247201218981472,0.1735960425911027,13.718971630208149
19,quantum,"quantum: J=0.45, Gamma=0.35",0.25,0.45,0.35,0.08212376003969547,0.23500530282248996,10.855311746557048
19,quantum,"quantum: J=0.45, Gamma=0.35",0.5,0.45,0.35,0.05522692902942607,0.1850794783732021,12.5784910565655
19,quantum,"quantum: J=0.45, Gamma=0.35",0.75,0.45,0.35,0.029791294569189396,0.13404841246893923,15.259106242760742
19,quantum,"quantum: J=0.45, Gamma=0.35",1.0,0.45,0.35,0.02139068041681107,0.11709358610734352,16.69775400722227
19,quantum,"quantum: J=0.45, Gamma=0.35",1.5,0.45,0.35,0.02956666980614769,0.14036592723517421,15.291975887731938
19,quantum,"quantum: J=0.45, Gamma=0.35",2.0,0.45,0.35,0.04281590441191751,0.17439969611928915,13.68394877825623
19,classical_ising,"classical_ising: J=0.7, Gamma=0",0.25,0.7,0.0,0.10233167031549881,0.27140559130837694,9.899899370145032
19,classical_ising,"classical_ising: J=0.7, Gamma=0",0.5,0.7,0.0,0.08833899967234055,0.2508037032238189,10.538475228865739
19,classical_ising,"classical_ising: J=0.7, Gamma=0",0.75,0.7,0.0,0.062475172113184714,0.2027135139099478,12.04292538759681
19,classical_ising,"classical_ising: J=0.7, Gamma=0",1.0,0.7,0.0,0.03742527334830682,0.15065720314796383,14.268350189547762
19,classical_ising,"classical_ising: J=0.7, Gamma=0",1.5,0.7,0.0,0.02006082775120634,0.11138873979906008,16.97651151058143
19,classical_ising,"classical_ising: J=0.7, Gamma=0",2.0,0.7,0.0,0.027332560734448938,0.13468235503802903,15.633196781959846
19,quantum,"quantum: J=0.7, Gamma=0.2",0.25,0.7,0.2,0.09998496404660086,0.26718280125610244,10.000653052256688
19,quantum,"quantum: J=0.7, Gamma=0.2",0.5,0.7,0.2,0.08584619646746855,0.24602500729901408,10.662789420847004
19,quantum,"quantum: J=0.7, Gamma=0.2",0.75,0.7,0.2,0.060449139617415056,0.19838370931474086,12.186098761442867
19,quantum,"quantum: J=0.7, Gamma=0.2",1.0,0.7,0.2,0.036388181558817866,0.14830732586260112,14.3903964704371
19,quantum,"quantum: J=0.7, Gamma=0.2",1.5,0.7,0.2,0.020070016840909165,0.11146318518530911,16.97452263092442
19,quantum,"quantum: J=0.7, Gamma=0.2",2.0,0.7,0.2,0.02748466012759937,0.13512813076497676,15.609096291046821
19,quantum,"quantum: J=0.7, Gamma=0.35",0.25,0.7,0.35,0.09507962614501163,0.25821163454276636,10.219125345950742
19,quantum,"quantum: J=0.7, Gamma=0.35",0.5,0.7,0.35,0.08073771757063214,0.23596262559799258,10.92923532117812
19,quantum,"quantum: J=0.7, Gamma=0.35",0.75,0.7,0.35,0.05644552970429733,0.18980826682620858,12.4837044703629
19,quantum,"quantum: J=0.7, Gamma=0.35",1.0,0.7,0.35,0.034385588739284885,0.14377150302226713,14.636235354041514
19,quantum,"quantum: J=0.7, Gamma=0.35",1.5,0.7,0.35,0.0201113970307065,0.11171528459951896,16.965577602509207
19,quantum,"quantum: J=0.7, Gamma=0.35",2.0,0.7,0.35,0.027799050820435788,0.1360357057770543,15.559700325166192
19,local_only,"local_only: J=0, Gamma=0",0.25,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0",0.5,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0",0.75,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0",1.0,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0",1.5,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0",2.0,0.0,0.0,0.07885505574778932,0.2425311942959002,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0.35",0.25,0.0,0.35,0.0788550557477893,0.24253119429590014,11.031704568946502
19,local_only,"local_only: J=0, Gamma=0.35",0.5,0.0,0.35,0.0788550557477893,0.24253119429590014,11.031704568946502
19,local_only,"local_only: J=0, Gamma=0.35",0.75,0.0,0.35,0.0788550557477893,0.2425311942959002,11.031704568946502
19,local_only,"local_only: J=0, Gamma=0.35",1.0,0.0,0.35,0.0788550557477893,0.24253119429590014,11.031704568946502
19,local_only,"local_only: J=0, Gamma=0.35",1.5,0.0,0.35,0.07885505574778931,0.24253119429590014,11.031704568946498
19,local_only,"local_only: J=0, Gamma=0.35",2.0,0.0,0.35,0.0788550557477893,0.2425311942959002,11.031704568946502
29,baseline,mean_fill,,,,0.03784055617000403,0.16610223373699146,14.220424890834401
29,baseline,nearest,,,,0.010210019870143403,0.06641011544804837,19.909734127137522
29,baseline,gaussian,,,,0.006560585017047058,0.05804444613212552,21.83057432217764
29,classical_ising,"classical_ising: J=0.25, Gamma=0",0.25,0.25,0.0,0.07041216727593835,0.22067359499022196,11.523522879570598
29,classical_ising,"classical_ising: J=0.25, Gamma=0",0.5,0.25,0.0,0.02784432021336124,0.1288580961323863,15.552633804386097
29,classical_ising,"classical_ising: J=0.25, Gamma=0",0.75,0.25,0.0,0.021772638362005804,0.12085768835040973,16.620889408884786
29,classical_ising,"classical_ising: J=0.25, Gamma=0",1.0,0.25,0.0,0.029286505093255696,0.14200741690136204,15.333324517828844
29,classical_ising,"classical_ising: J=0.25, Gamma=0",1.5,0.25,0.0,0.04628871816054389,0.18217728141927245,13.345248456486106
29,classical_ising,"classical_ising: J=0.25, Gamma=0",2.0,0.25,0.0,0.05754874321972472,0.2051078920577139,12.399641562861156
29,quantum,"quantum: J=0.25, Gamma=0.2",0.25,0.25,0.2,0.056981793030592365,0.1923297878332012,12.44263889055117
29,quantum,"quantum: J=0.25, Gamma=0.2",0.5,0.25,0.2,0.0256007759339791,0.12406714256398305,15.91746871456175
29,quantum,"quantum: J=0.25, Gamma=0.2",0.75,0.25,0.2,0.02215679966346685,0.12231340726122492,16.544929690731095
29,quantum,"quantum: J=0.25, Gamma=0.2",1.0,0.25,0.2,0.029832521605900778,0.14339204460292387,15.253100361704808
29,quantum,"quantum: J=0.25, Gamma=0.2",1.5,0.25,0.2,0.046558112216370025,0.182759733470792,13.32004637263549
29,quantum,"quantum: J=0.25, Gamma=0.2",2.0,0.25,0.2,0.0576695624368519,0.20533408234986678,12.390533437509134
29,quantum,"quantum: J=0.25, Gamma=0.35",0.25,0.25,0.35,0.0380143341443019,0.15033550807388338,14.200526121741504
29,quantum,"quantum: J=0.25, Gamma=0.35",0.5,0.25,0.35,0.02273398560268251,0.11933916471737414,16.433244193777632
29,quantum,"quantum: J=0.25, Gamma=0.35",0.75,0.25,0.35,0.023109492623970034,0.12558622201487005,16.362095894853642
29,quantum,"quantum: J=0.25, Gamma=0.35",1.0,0.25,0.35,0.030951116255784457,0.14612689239418436,15.093236834779315
29,quantum,"quantum: J=0.25, Gamma=0.35",1.5,0.25,0.35,0.04710359082197658,0.18393013757139423,13.269459842781707
29,quantum,"quantum: J=0.25, Gamma=0.35",2.0,0.25,0.35,0.05791544049945673,0.2057932100448946,12.372056361042494
29,classical_ising,"classical_ising: J=0.45, Gamma=0",0.25,0.45,0.0,0.08425679972398921,0.24645221917949608,10.743950404454264
29,classical_ising,"classical_ising: J=0.45, Gamma=0",0.5,0.45,0.0,0.0581923768156485,0.1984788021051121,12.351339040741621
29,classical_ising,"classical_ising: J=0.45, Gamma=0",0.75,0.45,0.0,0.030207666428611175,0.13472778600998356,15.198828230988333
29,classical_ising,"classical_ising: J=0.45, Gamma=0",1.0,0.45,0.0,0.01909790677850803,0.10757151055602931,17.190142308863557
29,classical_ising,"classical_ising: J=0.45, Gamma=0",1.5,0.45,0.0,0.02661948880926031,0.1344961438329623,15.748002888105963
29,classical_ising,"classical_ising: J=0.45, Gamma=0",2.0,0.45,0.0,0.04076494270017984,0.17038720823836292,13.897131637904154
29,quantum,"quantum: J=0.45, Gamma=0.2",0.25,0.45,0.2,0.07865356258437856,0.23560767339992403,11.04281601385307
29,quantum,"quantum: J=0.45, Gamma=0.2",0.5,0.45,0.2,0.05430752078502814,0.1898005596893188,12.651400229108896
29,quantum,"quantum: J=0.45, Gamma=0.2",0.75,0.45,0.2,0.028764636903398987,0.13105086394724005,15.411411037120255
29,quantum,"quantum: J=0.45, Gamma=0.2",1.0,0.45,0.2,0.018951432129911554,0.10739932177384795,17.223579655050454
29,quantum,"quantum: J=0.45, Gamma=0.2",1.5,0.45,0.2,0.026892080122369592,0.13522870077564245,15.703756034766938
29,quantum,"quantum: J=0.45, Gamma=0.2",2.0,0.45,0.2,0.0409426223942749,0.17080496374662146,13.878243440162361
29,quantum,"quantum: J=0.45, Gamma=0.35",0.25,0.45,0.35,0.06793401819800912,0.21409289493765737,11.679126967649033
29,quantum,"quantum: J=0.45, Gamma=0.35",0.5,0.45,0.35,0.04709505026431357,0.17365239780475983,13.270247352459725
29,quantum,"quantum: J=0.45, Gamma=0.35",0.75,0.45,0.35,0.02620483996228255,0.12429695434110634,15.816184882685743
29,quantum,"quantum: J=0.45, Gamma=0.35",1.0,0.45,0.35,0.018764701620226695,0.10742099607268515,17.266583369646916
29,quantum,"quantum: J=0.45, Gamma=0.35",1.5,0.45,0.35,0.02745447778929384,0.1367099006239498,15.613868125768946
29,quantum,"quantum: J=0.45, Gamma=0.35",2.0,0.45,0.35,0.04130575834047847,0.17165380108608053,13.839894001312466
29,classical_ising,"classical_ising: J=0.7, Gamma=0",0.25,0.7,0.0,0.08671747386741747,0.25189829708864736,10.618933818829529
29,classical_ising,"classical_ising: J=0.7, Gamma=0",0.5,0.7,0.0,0.07277477712638364,0.22935574346554277,11.380191159191064
29,classical_ising,"classical_ising: J=0.7, Gamma=0",0.75,0.7,0.0,0.05306228789495056,0.19178830891872828,12.752140284070093
29,classical_ising,"classical_ising: J=0.7, Gamma=0",1.0,0.7,0.0,0.03266024876549822,0.14360882389044183,14.859805116669648
29,classical_ising,"classical_ising: J=0.7, Gamma=0",1.5,0.7,0.0,0.01722552405750292,0.10180026220571121,17.63827556542567
29,classical_ising,"classical_ising: J=0.7, Gamma=0",2.0,0.7,0.0,0.02486940204508289,0.12932741354654903,16.043346566939903
29,quantum,"quantum: J=0.7, Gamma=0.2",0.25,0.7,0.2,0.08470197351112482,0.2479739542724128,10.721064707199826
29,quantum,"quantum: J=0.7, Gamma=0.2",0.5,0.7,0.2,0.07075352260607312,0.22516393559650064,11.50251933043311
29,quantum,"quantum: J=0.7, Gamma=0.2",0.75,0.7,0.2,0.051424335776775264,0.18789791192666513,12.88831309168372
29,quantum,"quantum: J=0.7, Gamma=0.2",1.0,0.7,0.2,0.03176335990988417,0.14096209800416953,14.980735643953345
29,quantum,"quantum: J=0.7, Gamma=0.2",1.5,0.7,0.2,0.01724560554935705,0.10206627702090962,17.6332155153567
29,quantum,"quantum: J=0.7, Gamma=0.2",2.0,0.7,0.2,0.025029830941843922,0.1297806144513938,16.0154208372267
29,quantum,"quantum: J=0.7, Gamma=0.35",0.25,0.7,0.35,0.08038667399417157,0.23943507452715165,10.948159399390011
29,quantum,"quantum: J=0.7, Gamma=0.35",0.5,0.7,0.35,0.06663370904962701,0.2163989525086566,11.763060118113541
29,quantum,"quantum: J=0.7, Gamma=0.35",0.75,0.7,0.35,0.04817896545547779,0.1801832553235,13.171425298213016
29,quantum,"quantum: J=0.7, Gamma=0.35",1.0,0.7,0.35,0.030026420796411695,0.13581488642386258,15.224964334024062
29,quantum,"quantum: J=0.7, Gamma=0.35",1.5,0.7,0.35,0.01730867263397657,0.10267134134402099,17.61736235986127
29,quantum,"quantum: J=0.7, Gamma=0.35",2.0,0.7,0.35,0.025361398002993946,0.13070402268942735,15.958268104018295
29,local_only,"local_only: J=0, Gamma=0",0.25,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0",0.5,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0",0.75,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0",1.0,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0",1.5,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0",2.0,0.0,0.0,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0.35",0.25,0.0,0.35,0.07981628201949649,0.24297232911856334,10.979085062691547
29,local_only,"local_only: J=0, Gamma=0.35",0.5,0.0,0.35,0.07981628201949645,0.24297232911856334,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0.35",0.75,0.0,0.35,0.07981628201949645,0.24297232911856334,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0.35",1.0,0.0,0.35,0.07981628201949645,0.24297232911856334,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0.35",1.5,0.0,0.35,0.07981628201949645,0.24297232911856328,10.97908506269155
29,local_only,"local_only: J=0, Gamma=0.35",2.0,0.0,0.35,0.07981628201949648,0.24297232911856334,10.979085062691547
41,baseline,mean_fill,,,,0.03348568857452809,0.1550208802098399,14.75140766130721
41,baseline,nearest,,,,0.011162230439596523,0.0730960195236893,19.522490158981853
41,baseline,gaussian,,,,0.006688488103534655,0.05742709377574248,21.746720410509944
41,classical_ising,"classical_ising: J=0.25, Gamma=0",0.25,0.25,0.0,0.08104922586239477,0.2422099341400485,10.912511289375612
41,classical_ising,"classical_ising: J=0.25, Gamma=0",0.5,0.25,0.0,0.028491586298910725,0.13507504744492813,15.452833702871981
41,classical_ising,"classical_ising: J=0.25, Gamma=0",0.75,0.25,0.0,0.02266906203122752,0.1284707771833936,16.445664491319498
41,classical_ising,"classical_ising: J=0.25, Gamma=0",1.0,0.25,0.0,0.029463030168605225,0.14264808782598823,15.307225895426093
41,classical_ising,"classical_ising: J=0.25, Gamma=0",1.5,0.25,0.0,0.04395569672319865,0.17536288204888678,13.569848317364537
41,classical_ising,"classical_ising: J=0.25, Gamma=0",2.0,0.25,0.0,0.05341668726719091,0.19547395190239358,12.723230490400283
41,quantum,"quantum: J=0.25, Gamma=0.2",0.25,0.25,0.2,0.06462102867376628,0.20683496562943432,11.896261329202849
41,quantum,"quantum: J=0.25, Gamma=0.2",0.5,0.25,0.2,0.026168273641008093,0.1307382409757387,15.822249274523779
41,quantum,"quantum: J=0.25, Gamma=0.2",0.75,0.25,0.2,0.023018689996170048,0.12941310419951949,16.37919395894032
41,quantum,"quantum: J=0.25, Gamma=0.2",1.0,0.25,0.2,0.029931360618397525,0.1436698416836331,15.238735405727368
41,quantum,"quantum: J=0.25, Gamma=0.2",1.5,0.25,0.2,0.044181708643117566,0.17587950575356212,13.547574926309816
41,quantum,"quantum: J=0.25, Gamma=0.2",2.0,0.25,0.2,0.05351788969803012,0.19567501967156162,12.715010198771889
41,quantum,"quantum: J=0.25, Gamma=0.35",0.25,0.25,0.35,0.041365758619975296,0.1575850317631647,13.833590065971396
41,quantum,"quantum: J=0.25, Gamma=0.35",0.5,0.25,0.35,0.023269198450346775,0.12665012881553775,16.33218576515028
41,quantum,"quantum: J=0.25, Gamma=0.35",0.75,0.25,0.35,0.023878337192809355,0.1313688676834421,16.21995919298563
41,quantum,"quantum: J=0.25, Gamma=0.35",1.0,0.25,0.35,0.030889458470887858,0.14574873874189206,15.10189705332952
41,quantum,"quantum: J=0.25, Gamma=0.35",1.5,0.25,0.35,0.044639340752740835,0.1769171920402868,13.502822278151235
41,quantum,"quantum: J=0.25, Gamma=0.35",2.0,0.25,0.35,0.053723854698468784,0.19608309872771387,12.698328341601473
41,classical_ising,"classical_ising: J=0.45, Gamma=0",0.25,0.45,0.0,0.10155458706976148,0.2787654349226911,9.933004553798652
41,classical_ising,"classical_ising: J=0.45, Gamma=0",0.5,0.45,0.0,0.06592820011627851,0.21525434692455744,11.809287806227225
41,classical_ising,"classical_ising: J=0.45, Gamma=0",0.75,0.45,0.0,0.03143786406606925,0.1387547458913345,15.025469682252249
41,classical_ising,"classical_ising: J=0.45, Gamma=0",1.0,0.45,0.0,0.020511121532974862,0.11827732550720409,16.880105920809
41,classical_ising,"classical_ising: J=0.45, Gamma=0",1.5,0.45,0.0,0.027501721691555136,0.136960999894597,15.606401171611324
41,classical_ising,"classical_ising: J=0.45, Gamma=0",2.0,0.45,0.0,0.03947354305078084,0.16554152215247808,14.036938906213352
41,quantum,"quantum: J=0.45, Gamma=0.2",0.25,0.45,0.2,0.09493184932930669,0.2673534473449162,10.225880587274279
41,quantum,"quantum: J=0.45, Gamma=0.2",0.5,0.45,0.2,0.06106535797920017,0.2044770643679603,12.142050926231265
41,quantum,"quantum: J=0.45, Gamma=0.2",0.75,0.45,0.2,0.02989948248062819,0.1357300415800863,15.243363286572611
41,quantum,"quantum: J=0.45, Gamma=0.2",1.0,0.45,0.2,0.02037672315954225,0.11820316668216652,16.90865654880637
41,quantum,"quantum: J=0.45, Gamma=0.2",1.5,0.45,0.2,0.027732804517692066,0.13751568566018102,15.570062095793432
41,quantum,"quantum: J=0.45, Gamma=0.2",2.0,0.45,0.2,0.0396216084691831,0.16588275098606964,14.020678979264149
41,quantum,"quantum: J=0.45, Gamma=0.35",0.25,0.45,0.35,0.0818624574862232,0.2429979987645711,10.869152221060151
41,quantum,"quantum: J=0.45, Gamma=0.35",0.5,0.45,0.35,0.05210893713874973,0.18343053555119943,12.830877850079375
41,quantum,"quantum: J=0.45, Gamma=0.35",0.75,0.45,0.35,0.027205815267618085,0.13053667555228954,15.653382552047717
41,quantum,"quantum: J=0.45, Gamma=0.35",1.0,0.45,0.35,0.020208998824982692,0.11823506571946862,16.94455201356324
41,quantum,"quantum: J=0.45, Gamma=0.35",1.5,0.45,0.35,0.028209326212630583,0.13865189069489572,15.496072869616548
41,quantum,"quantum: J=0.45, Gamma=0.35",2.0,0.45,0.35,0.039924221853295444,0.16657598517257644,13.987635397633868
41,classical_ising,"classical_ising: J=0.7, Gamma=0",0.25,0.7,0.0,0.10807962565723545,0.28570041427712267,9.662561681984474
41,classical_ising,"classical_ising: J=0.7, Gamma=0",0.5,0.7,0.0,0.08663163197724162,0.25617338811250445,10.623235042315532
41,classical_ising,"classical_ising: J=0.7, Gamma=0",0.75,0.7,0.0,0.058771025858436396,0.20188376323501983,12.308367285340314
41,classical_ising,"classical_ising: J=0.7, Gamma=0",1.0,0.7,0.0,0.03446341784009522,0.14444733877380853,14.62641654471064
41,classical_ising,"classical_ising: J=0.7, Gamma=0",1.5,0.7,0.0,0.01946043988588173,0.11472286296511637,17.10847347117413
41,classical_ising,"classical_ising: J=0.7, Gamma=0",2.0,0.7,0.0,0.02628043257039223,0.13341879665271597,15.80367490657604
41,quantum,"quantum: J=0.7, Gamma=0.2",0.25,0.7,0.2,0.10545594832039076,0.2812937396478157,9.769289185336573
41,quantum,"quantum: J=0.7, Gamma=0.2",0.5,0.7,0.2,0.08405508821548174,0.25132653559808715,10.754359917186061
41,quantum,"quantum: J=0.7, Gamma=0.2",0.75,0.7,0.2,0.05679773655170286,0.19724194669740802,12.45668971026518
41,quantum,"quantum: J=0.7, Gamma=0.2",1.0,0.7,0.2,0.033500144970264156,0.14240761275669392,14.749533135706315
41,quantum,"quantum: J=0.7, Gamma=0.2",1.5,0.7,0.2,0.01947687405933626,0.11487428891935388,17.10480743952141
41,quantum,"quantum: J=0.7, Gamma=0.2",2.0,0.7,0.2,0.02641465521037049,0.13374849826515772,15.78155053771696
41,quantum,"quantum: J=0.7, Gamma=0.35",0.25,0.7,0.35,0.0998879509927054,0.2718422476375577,10.00486895487458
41,quantum,"quantum: J=0.7, Gamma=0.35",0.5,0.7,0.35,0.07879238821894215,0.24120184897883118,11.035157357361152
41,quantum,"quantum: J=0.7, Gamma=0.35",0.75,0.7,0.35,0.0529032804311712,0.18800058210554085,12.765173973601946
41,quantum,"quantum: J=0.7, Gamma=0.35",1.0,0.7,0.35,0.031646106060649104,0.13847902397193132,14.996797207307202
41,quantum,"quantum: J=0.7, Gamma=0.35",1.5,0.7,0.35,0.019530320604232217,0.11527067832926133,17.09290627397958
41,quantum,"quantum: J=0.7, Gamma=0.35",2.0,0.7,0.35,0.02669203766455049,0.1344196891501482,15.736182709973903
41,local_only,"local_only: J=0, Gamma=0",0.25,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0",0.5,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0",0.75,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0",1.0,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0",1.5,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0",2.0,0.0,0.0,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",0.25,0.0,0.35,0.07212704588694012,0.22853656484052842,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",0.5,0.0,0.35,0.07212704588694015,0.22853656484052848,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",0.75,0.0,0.35,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",1.0,0.0,0.35,0.07212704588694015,0.22853656484052845,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",1.5,0.0,0.35,0.07212704588694015,0.22853656484052848,11.419018548787472
41,local_only,"local_only: J=0, Gamma=0.35",2.0,0.0,0.35,0.07212704588694016,0.22853656484052845,11.41901854878747
