epoch,total_loss,reconstruction_loss,mean_energy,mean_order_parameter,mean_abs_order_parameter,mean_transverse_order_parameter,order_parameter_susceptibility
0,0.02321142517030239,0.02331635169684887,-0.01049262285232544,-0.0006999805918894708,0.049197688698768616,-0.02154991403222084,0.0
1,0.02202356420457363,0.022205740213394165,-0.01821769028902054,0.0033560169395059347,0.050975501537323,-0.021080564707517624,0.0040559975313954055
2,0.02084151841700077,0.02109971083700657,-0.0258193276822567,0.0066226995550096035,0.05133676156401634,-0.021903427317738533,0.003266682615503669
3,0.01952766254544258,0.019860194995999336,-0.03325318545103073,0.008101469837129116,0.051616255193948746,-0.023165345191955566,0.0014787702821195126
4,0.018126895651221275,0.0185310747474432,-0.040417883545160294,0.011532912030816078,0.05182279273867607,-0.022917931899428368,0.003431442193686962
5,0.01674381084740162,0.017216000705957413,-0.047219082713127136,0.013096017763018608,0.052470967173576355,-0.023535894230008125,0.00156310573220253
6,0.015499297529459,0.01603708788752556,-0.05377902463078499,0.014496704563498497,0.052908167243003845,-0.023349810391664505,0.001400686800479889
7,0.014402003027498722,0.015003485605120659,-0.060148242861032486,0.01575237326323986,0.05341872572898865,-0.024429943412542343,0.0012556686997413635
8,0.013484237715601921,0.014148234389722347,-0.06639967858791351,0.019405683502554893,0.05415666475892067,-0.024149179458618164,0.003653310239315033
9,0.012835143133997917,0.013561765663325787,-0.07266221940517426,0.01939040794968605,0.056225985288619995,-0.023898141458630562,1.527555286884308e-05
10,0.012524993158876896,0.013314802199602127,-0.07898090779781342,0.020308485254645348,0.05598856136202812,-0.02218295820057392,0.0009180773049592972
11,0.012322692200541496,0.013175925239920616,-0.08532324433326721,0.02031923271715641,0.05504646524786949,-0.022422751411795616,1.0747462511062622e-05
12,0.011991774663329124,0.012907883152365685,-0.091610848903656,0.020305557176470757,0.05460621416568756,-0.022690175101161003,1.3675540685653687e-05
13,0.011453311890363693,0.012431402690708637,-0.09780903160572052,0.01923217996954918,0.054462164640426636,-0.020981166511774063,0.0010733772069215775
14,0.01087577547878027,0.011915306560695171,-0.10395313799381256,0.01848534122109413,0.05327266454696655,-0.022375179454684258,0.0007468387484550476
15,0.01033487543463707,0.011435716412961483,-0.11008407920598984,0.01605883613228798,0.05241812393069267,-0.021901894360780716,0.0024265050888061523
16,0.009863968938589096,0.01102674100548029,-0.11627718806266785,0.015139131806790829,0.05157756805419922,-0.022058898583054543,0.0009197043254971504
17,0.009492011740803719,0.010717969387769699,-0.12259575724601746,0.013990545645356178,0.04966472461819649,-0.020869532600045204,0.0011485861614346504
18,0.00913978461176157,0.010430941358208656,-0.12911570072174072,0.011251837946474552,0.04848809167742729,-0.021140607073903084,0.002738707698881626
19,0.008798879571259022,0.010157830081880093,-0.13589507341384888,0.009860233403742313,0.04897676780819893,-0.02018040232360363,0.0013916045427322388
20,0.008409815840423107,0.009839658625423908,-0.1429842859506607,0.007916707545518875,0.04846534505486488,-0.02059399150311947,0.0019435258582234383
21,0.007972514256834984,0.009476306848227978,-0.1503792405128479,0.006622778717428446,0.04760950431227684,-0.020588429644703865,0.0012939288280904293
22,0.007563621737062931,0.009144318290054798,-0.1580696552991867,0.006221761927008629,0.04726867750287056,-0.019973507151007652,0.00040101679041981697
23,0.007158743683248758,0.008819122798740864,-0.16603794693946838,0.005225722212344408,0.04792383685708046,-0.020097069442272186,0.0009960397146642208
24,0.006783883087337017,0.008526391349732876,-0.17425084114074707,0.0031736367382109165,0.04769327864050865,-0.019970092922449112,0.0020520854741334915
25,0.006458505056798458,0.008285089395940304,-0.18265849351882935,0.002422927413135767,0.0481109619140625,-0.018635883927345276,0.0007507093250751495
26,0.006152480840682983,0.008065029047429562,-0.19125482439994812,0.0027563381008803844,0.04970869794487953,-0.019546300172805786,0.00033341068774461746
27,0.005826147273182869,0.00782666727900505,-0.20005205273628235,0.0023338112514466047,0.04913143068552017,-0.01958010345697403,0.0004225268494337797
28,0.005517676938325167,0.007608497515320778,-0.20908203721046448,0.00226571480743587,0.05111769214272499,-0.019418014213442802,6.809644401073456e-05
29,0.00520260538905859,0.007387053687125444,-0.21844488382339478,0.004396192729473114,0.05108509585261345,-0.018907682970166206,0.002130477922037244
30,0.0049306415021419525,0.0072133480571210384,-0.22827066481113434,0.003747043665498495,0.05068788677453995,-0.018950078636407852,0.0006491490639746189
31,0.004649669863283634,0.0070355297066271305,-0.238585963845253,0.004924373235553503,0.05189847946166992,-0.018089614808559418,0.001177329570055008
32,0.0043402062729001045,0.006833906285464764,-0.2493700087070465,0.006326865404844284,0.052525244653224945,-0.01850680075585842,0.001402492169290781
33,0.004021377302706242,0.006627007387578487,-0.26056307554244995,0.009284211322665215,0.05351982265710831,-0.01852274499833584,0.0029573459178209305
34,0.0037207198329269886,0.00644193310290575,-0.2721213400363922,0.011610723100602627,0.052573155611753464,-0.01730656810104847,0.0023265117779374123
35,0.0033954905811697245,0.006235291715711355,-0.2839801013469696,0.01292479783296585,0.054095763713121414,-0.017856048420071602,0.001314074732363224
36,0.003104314673691988,0.006065476685762405,-0.2961162030696869,0.014715949073433876,0.054922960698604584,-0.01820492371916771,0.0017911512404680252
37,0.0027897644322365522,0.0058756060898303986,-0.30858418345451355,0.016391009092330933,0.05566767230629921,-0.01772395893931389,0.0016750600188970566
