epoch,total_loss,reconstruction_loss,mean_energy,mean_order_parameter,mean_abs_order_parameter,mean_transverse_order_parameter,order_parameter_susceptibility
0,0.05210832878947258,0.0523306205868721,-0.02222932130098343,0.014153778553009033,0.03055361658334732,0.046830229461193085,0.0
1,0.049407150596380234,0.04969675838947296,-0.028960850089788437,0.01529691182076931,0.03004293330013752,0.04822482913732529,0.0011431332677602768
2,0.046323709189891815,0.046673282980918884,-0.034957509487867355,0.015056462027132511,0.031080396845936775,0.04898582026362419,0.00024044979363679886
3,0.042420413345098495,0.04282239452004433,-0.040198009461164474,0.014117401093244553,0.029809921979904175,0.05038733780384064,0.0009390609338879585
4,0.037857621908187866,0.03830398991703987,-0.04463694617152214,0.012797603383660316,0.028823694214224815,0.050260912626981735,0.0013197977095842361
5,0.033295921981334686,0.033780165016651154,-0.04842441529035568,0.011998564936220646,0.0277581587433815,0.048903688788414,0.0007990384474396706
6,0.029892658814787865,0.030411507934331894,-0.05188487470149994,0.011258598417043686,0.02707783505320549,0.04946320503950119,0.00073996651917696
7,0.028273053467273712,0.028826115652918816,-0.05530627444386482,0.011608615517616272,0.025796590372920036,0.04773896187543869,0.00035001710057258606
8,0.02720796689391136,0.02779645286500454,-0.058848656713962555,0.012067437171936035,0.027741219848394394,0.04752867668867111,0.0004588216543197632
9,0.025262678042054176,0.02588759921491146,-0.06249215081334114,0.011293844319880009,0.026640072464942932,0.046219874173402786,0.0007735928520560265
10,0.022863129153847694,0.023524830117821693,-0.06617014110088348,0.011333397589623928,0.026369526982307434,0.04563632607460022,3.955326974391937e-05
11,0.020859578624367714,0.02155778929591179,-0.06982103735208511,0.01259591430425644,0.02759537659585476,0.04493365436792374,0.0012625167146325111
12,0.019872067496180534,0.02060626447200775,-0.07341974973678589,0.012658302672207355,0.027551133185625076,0.04578053206205368,6.238836795091629e-05
13,0.01951706036925316,0.020286589860916138,-0.07695302367210388,0.012701226398348808,0.028321122750639915,0.04419192671775818,4.292372614145279e-05
14,0.019037477672100067,0.01984201744198799,-0.08045393228530884,0.013092976063489914,0.028059743344783783,0.04307172819972038,0.00039174966514110565
15,0.01821274682879448,0.019052695482969284,-0.0839947909116745,0.014884985983371735,0.029881732538342476,0.04395892843604088,0.0017920099198818207
16,0.01752299629151821,0.018399318680167198,-0.08763232827186584,0.014873779378831387,0.030595596879720688,0.04316450282931328,1.1206604540348053e-05
17,0.017001008614897728,0.017915207892656326,-0.09141986072063446,0.015219077467918396,0.031895000487565994,0.04276154562830925,0.00034529808908700943
18,0.01662008836865425,0.01757429540157318,-0.09542077779769897,0.015314070507884026,0.03176065534353256,0.04124681279063225,9.499303996562958e-05
19,0.016220303252339363,0.01721683144569397,-0.0996527373790741,0.01508692093193531,0.033236484974622726,0.041729122400283813,0.0002271495759487152
20,0.015580098144710064,0.01662069745361805,-0.10405989736318588,0.015155544504523277,0.03192755952477455,0.04065341502428055,6.862357258796692e-05
21,0.014834988862276077,0.015921013429760933,-0.10860242694616318,0.015587886795401573,0.03312770277261734,0.041558023542165756,0.0004323422908782959
22,0.014237474650144577,0.015370030887424946,-0.1132555902004242,0.015372170135378838,0.03299188241362572,0.04176340624690056,0.0002157166600227356
23,0.013812950812280178,0.014993230812251568,-0.11802797764539719,0.014722120016813278,0.032437846064567566,0.04088545963168144,0.0006500501185655594
24,0.01343549694865942,0.014665044844150543,-0.12295478582382202,0.014851666986942291,0.03241932764649391,0.04353612661361694,0.00012954697012901306
25,0.012909838929772377,0.01419003400951624,-0.1280195415019989,0.013273268006742,0.031154759228229523,0.04314273223280907,0.0015783989802002907
26,0.012326987460255623,0.013658936135470867,-0.13319486379623413,0.01286344975233078,0.03134935349225998,0.04457712545990944,0.00040981825441122055
27,0.011771955527365208,0.013156211003661156,-0.1384255290031433,0.01273997500538826,0.03167549520730972,0.045747704803943634,0.00012347474694252014
28,0.011363383382558823,0.012800458818674088,-0.14370755851268768,0.01308353804051876,0.032222945243120193,0.04734228923916817,0.0003435630351305008
29,0.010977596044540405,0.012467638589441776,-0.1490042805671692,0.01191603485494852,0.03096415288746357,0.04873347282409668,0.00116750318557024
30,0.010624545626342297,0.012167707085609436,-0.15431615710258484,0.011324279010295868,0.030376344919204712,0.05078641325235367,0.0005917558446526527
31,0.01022365503013134,0.011820928193628788,-0.1597273349761963,0.010071760974824429,0.02910841815173626,0.05080791562795639,0.0012525180354714394
32,0.009853201918303967,0.011505944654345512,-0.16527432203292847,0.010266737081110477,0.029357846826314926,0.05147811025381088,0.0001949761062860489
33,0.009536001831293106,0.01124678086489439,-0.1710779219865799,0.009607437066733837,0.030020300298929214,0.052005279809236526,0.0006593000143766403
34,0.009127388708293438,0.010898986831307411,-0.17715983092784882,0.0083986297249794,0.028537567704916,0.05242288485169411,0.0012088073417544365
35,0.008680684491991997,0.010515757836401463,-0.18350735306739807,0.007451129611581564,0.0288653913885355,0.052587732672691345,0.0009475001133978367
