epoch,loss,unary,pairwise,dice,iou,pixel_accuracy,precision,recall
0,0.2873165011405945,0.2426995486021042,0.1784677803516388,0.9710867397709761,0.9437984495941124,0.971679687490511,0.9437984495941124,0.9999999999794661
40,0.23572604358196259,0.21327100694179535,0.08982016146183014,0.9948400412694031,0.9897330595279316,0.9951171874902821,0.999999999979253,0.9897330595279316
80,0.20468540489673615,0.19342656433582306,0.04503536969423294,0.9948400412694031,0.9897330595279316,0.9951171874902821,0.999999999979253,0.9897330595279316
120,0.1844644397497177,0.17791877686977386,0.026182647794485092,0.9948400412694031,0.9897330595279316,0.9951171874902821,0.999999999979253,0.9897330595279316
160,0.16978217661380768,0.16546089947223663,0.017285123467445374,0.9948400412694031,0.9897330595279316,0.9951171874902821,0.999999999979253,0.9897330595279316
200,0.1582849770784378,0.15518152713775635,0.012413796037435532,0.9948400412694031,0.9897330595279316,0.9951171874902821,0.999999999979253,0.9897330595279316
