epoch,loss,unary,pairwise,dice,iou,pixel_accuracy,precision,recall
0,0.24282151460647583,0.1989876925945282,0.17533528804779053,0.9906407487329688,0.9814550641800077,0.9873046874903585,0.9814550641800077,0.9999999999854651
40,0.18832388520240784,0.16740986704826355,0.08365605026483536,0.9821556031336035,0.9649368863819784,0.9755859374904728,0.9649368863819784,0.9999999999854651
80,0.1562637984752655,0.1458592563867569,0.041618138551712036,0.9835596854826051,0.967651195485687,0.9775390624904539,0.967651195485687,0.9999999999854651
120,0.13548266887664795,0.1294833868741989,0.023997101932764053,0.9856733524284694,0.9717514124156532,0.9804687499904252,0.9717514124156532,0.9999999999854651
160,0.12065786868333817,0.11672374606132507,0.015736497938632965,0.987087517926922,0.9745042492779815,0.9824218749904061,0.9745042492779815,0.9999999999854651
200,0.10933737456798553,0.10652866959571838,0.0112348273396492,0.9906407487329688,0.9814550641800077,0.9873046874903585,0.9814550641800077,0.9999999999854651
