image,epoch,step,patch_index,patch_row,patch_col,total_loss,reconstruction_mse,energy,order_parameter,abs_order_parameter,transverse_order_parameter,total_lattice_correlation,corr_ZZ_0_1,corr_ZZ_1_2,corr_ZZ_3_4,corr_ZZ_4_5,corr_ZZ_0_3,corr_ZZ_1_4,corr_ZZ_2_5,corr_XX_0_1,corr_XX_1_2,corr_XX_3_4,corr_XX_4_5,corr_XX_0_3,corr_XX_1_4,corr_XX_2_5,corr_YY_0_1,corr_YY_1_2,corr_YY_3_4,corr_YY_4_5,corr_YY_0_3,corr_YY_1_4,corr_YY_2_5
monalisa.jpg,0,0,10,128,128,0.08130548894405365,0.08109694719314575,0.03853192552924156,-0.01726621203124523,0.01726621203124523,0.048122674226760864,-0.054026033729314804,0.0382908433675766,-0.1112474575638771,-0.11660033464431763,0.08971484005451202,-0.060384541749954224,-0.1280486285686493,0.08163890987634659,0.05486027151346207,-0.018862485885620117,-0.23230044543743134,0.024530822411179543,0.024312179535627365,-0.27829238772392273,0.1177632063627243,-0.025630220770835876,0.22267012298107147,0.00379816722124815,-0.0747695192694664,0.25410953164100647,-0.16531004011631012,-0.07842507213354111
monalisa.jpg,0,0,11,128,192,0.08130548894405365,0.08109694719314575,0.04162149131298065,-0.006505982019007206,0.006505982019007206,0.058282557874917984,-0.021084917709231377,0.07564511895179749,-0.140062615275383,-0.08500442653894424,0.04953910782933235,-0.02060193195939064,-0.08580563962459564,0.1267309933900833,0.024768570438027382,-0.0018875175155699253,-0.22400738298892975,-0.08995068818330765,0.01882763020694256,-0.20982693135738373,0.16158755123615265,-0.03664868324995041,0.21653717756271362,0.03551251068711281,-0.07882289588451385,0.3114337921142578,-0.1288377195596695,-0.06672043353319168
monalisa.jpg,0,0,12,192,0,0.08130548894405365,0.08109694719314575,0.060981180518865585,-0.05078665912151337,0.05078665912151337,0.16313837468624115,0.22206689417362213,0.2189754992723465,-0.10539975762367249,-0.03662309795618057,0.33765214681625366,-0.2745289206504822,-0.09052901715040207,0.23160485923290253,0.01509146299213171,-0.02896912395954132,-0.21445991098880768,-0.01972970925271511,0.26867806911468506,-0.17880070209503174,0.2981468141078949,0.04226766526699066,0.5123620629310608,0.22369062900543213,0.0370459221303463,0.30986592173576355,0.10774882137775421,-0.09962128847837448
monalisa.jpg,0,0,13,192,64,0.08130548894405365,0.08109694719314575,0.10147558152675629,-0.10266795009374619,0.10266795009374619,0.1099243015050888,0.04168897122144699,0.07163524627685547,-0.09207284450531006,-0.10829891264438629,0.07330131530761719,-0.3506263196468353,-0.08960304409265518,0.11382174491882324,-0.017583977431058884,-0.07107410579919815,-0.18103572726249695,-0.034014228731393814,0.08200830221176147,0.05947113782167435,0.0717608630657196,-0.04163210839033127,0.42498332262039185,0.2934741675853729,-0.11384594440460205,0.10536043345928192,0.2284552901983261,-0.13266180455684662
monalisa.jpg,0,0,14,192,128,0.08130548894405365,0.08109694719314575,0.01924089342355728,-0.01656314730644226,0.01656314730644226,0.06286249309778214,-0.02245154418051243,0.07333298027515411,-0.13838034868240356,-0.09173683822154999,0.04202394187450409,-0.014871394261717796,-0.09450849145650864,0.09445852041244507,0.006792524829506874,-0.0014523472636938095,-0.20114178955554962,-0.09428585320711136,0.03720667585730553,-0.2304011583328247,0.1586923748254776,-0.01243606023490429,0.24148911237716675,0.006009476725012064,-0.07730788737535477,0.32371217012405396,-0.13850556313991547,-0.045850858092308044
monalisa.jpg,0,0,15,192,192,0.08130548894405365,0.08109694719314575,0.07726720720529556,-0.06426048278808594,0.06426048278808594,0.15051934123039246,0.15553723275661469,0.18294869363307953,-0.10077568888664246,-0.06656993180513382,0.23302766680717468,-0.2779347598552704,-0.08411464095115662,0.17645663022994995,0.030594032257795334,-0.07922783493995667,-0.24386365711688995,-0.01982296258211136,0.19977295398712158,-0.17507144808769226,0.2600663900375366,0.07598860561847687,0.49196797609329224,0.20852604508399963,-0.016388295218348503,0.30432096123695374,0.07300753146409988,-0.08414766937494278
monalisa.jpg,1,1,0,0,0,0.07555973529815674,0.07562326639890671,-0.039460550993680954,-0.052966274321079254,0.052966274321079254,0.10123780369758606,0.09232322126626968,0.10520898550748825,0.0761704072356224,-0.12047921866178513,0.1806640923023224,-0.24978488683700562,-0.05217568948864937,0.028641177341341972,-0.06990693509578705,-0.07798951119184494,-0.11528568714857101,0.10415919125080109,0.07047621160745621,0.13245613873004913,-0.0739206075668335,-0.1393737643957138,0.3300004303455353,0.1333984136581421,-0.12399403750896454,0.1913914978504181,0.3356930911540985,-0.019086815416812897
monalisa.jpg,1,1,1,0,64,0.07555973529815674,0.07562326639890671,-0.09578326344490051,-0.12313222885131836,0.12313222885131836,0.09775335341691971,0.05454868823289871,0.09640299528837204,0.09973860532045364,-0.19730909168720245,0.0625784769654274,-0.056140150874853134,-0.13834315538406372,-0.3142644762992859,0.04752478003501892,0.08793670684099197,-0.06441691517829895,0.12162771075963974,-0.051379185169935226,0.09358885884284973,-0.06975503265857697,0.11258057504892349,0.1435524821281433,0.08364353328943253,-0.10887608677148819,0.1419529765844345,0.22960011661052704,0.06159709393978119
monalisa.jpg,1,1,2,0,128,0.07555973529815674,0.07562326639890671,0.03921292722225189,-0.008191999047994614,0.008191999047994614,0.04073993116617203,-0.05522516742348671,0.018914896994829178,-0.012566957622766495,-0.10253572463989258,0.04293599724769592,-0.01026538573205471,-0.07459753751754761,-0.028973344713449478,0.08736887574195862,0.022464977577328682,-0.06272996962070465,0.11313746869564056,-0.0827348604798317,-0.0783596932888031,0.0602833516895771,-0.10910724103450775,0.12282127141952515,0.008315489627420902,-0.01566583476960659,-0.03881866857409477,-0.21530191600322723,-0.031161386519670486
monalisa.jpg,1,1,3,0,192,0.07555973529815674,0.07562326639890671,-0.021552709862589836,0.05359317734837532,0.05359317734837532,0.023875238373875618,0.0770726203918457,0.06122412160038948,0.08413256704807281,-0.11599819362163544,0.08810053020715714,0.16640020906925201,-0.0011524856090545654,0.147230863571167,0.04972990229725838,0.03318486362695694,0.0073669301345944405,0.03844445198774338,-0.1068558469414711,0.08493850380182266,0.05268675833940506,-0.1427011638879776,0.08274479955434799,0.04423939064145088,0.043590717017650604,-0.08463716506958008,-0.09340433031320572,0.10024291276931763
monalisa.jpg,1,1,4,64,0,0.07555973529815674,0.07562326639890671,0.009537246078252792,0.06328196078538895,0.06328196078538895,0.11073479801416397,0.20118294656276703,0.237006276845932,0.1826094686985016,-0.013207966461777687,0.5271373391151428,-0.2759006917476654,-0.10673718899488449,0.21383550763130188,0.02619532123208046,-0.15187223255634308,-0.3111892342567444,0.19484172761440277,0.2406814694404602,-0.21825268864631653,0.0976434275507927,0.041527409106492996,0.5137508511543274,0.10571836680173874,-0.10761324316263199,0.23179446160793304,0.08414749056100845,-0.10383518040180206
monalisa.jpg,1,1,5,64,64,0.07555973529815674,0.07562326639890671,-0.03943098708987236,-0.07050007581710815,0.07050007581710815,0.10267312824726105,0.06640281528234482,0.09208720177412033,0.054464638233184814,-0.12894205749034882,0.14871513843536377,-0.27721354365348816,-0.07470640540122986,0.011534592136740685,-0.0983562245965004,-0.09196961671113968,-0.10172166675329208,0.09916485100984573,0.060518860816955566,0.14340248703956604,-0.08685986697673798,-0.14285606145858765,0.29479700326919556,0.16466069221496582,-0.11427956074476242,0.19838440418243408,0.33017951250076294,-0.016184676438570023
monalisa.jpg,1,1,6,64,128,0.07555973529815674,0.07562326639890671,-0.03146395832300186,0.05410972982645035,0.05410972982645035,0.07905261218547821,0.1287423074245453,0.21447835862636566,0.2277151346206665,-0.06963979452848434,0.4623560607433319,-0.2504938840866089,-0.13426154851913452,0.10275647044181824,0.06162325292825699,-0.13782644271850586,-0.30255645513534546,0.28886452317237854,0.19566714763641357,-0.25569429993629456,-0.02633848786354065,0.00384529959410429,0.4181840419769287,0.03792215883731842,-0.13198556005954742,0.24681216478347778,0.04256277531385422,-0.09279476851224899
monalisa.jpg,1,1,7,64,192,0.07555973529815674,0.07562326639890671,-0.09366313368082047,0.1161591112613678,0.1161591112613678,0.05193913355469704,0.22215159237384796,0.11189506947994232,0.24850212037563324,-0.1385059505701065,0.09928338974714279,0.2585086524486542,0.1548105627298355,0.3259356915950775,0.05851546674966812,0.02845880016684532,0.015508868731558323,0.04627646133303642,-0.0916232168674469,0.14854170382022858,-0.028561105951666832,-0.17842917144298553,0.08024725317955017,0.06980668753385544,0.08528287708759308,0.03214895725250244,0.02767246961593628,0.20078562200069427
monalisa.jpg,1,1,8,128,0,0.07555973529815674,0.07562326639890671,-0.0019347277702763677,-0.008114323951303959,0.008114323951303959,0.0506870299577713,0.004400947131216526,0.10131178051233292,-0.10769674181938171,-0.11582407355308533,0.09738544374704361,-0.06411801278591156,-0.05395675450563431,0.11530039459466934,0.01819688268005848,0.011768282391130924,-0.15674364566802979,-0.03283070772886276,0.029804963618516922,-0.23730871081352234,0.14713256061077118,-0.02882017008960247,0.22191812098026276,-0.030808184295892715,-0.03626493364572525,0.3144382834434509,-0.12474477291107178,-0.03733336180448532
monalisa.jpg,1,1,9,128,64,0.07555973529815674,0.07562326639890671,0.0031855273991823196,-0.01893540844321251,0.01893540844321251,0.034722700715065,-0.022894997149705887,0.07022266089916229,-0.05432843416929245,-0.11378052830696106,0.09033015370368958,-0.10426527261734009,-0.09947644919157028,0.06951098144054413,0.07142060250043869,0.004353055264800787,-0.18799304962158203,0.07816071063280106,0.027066603302955627,-0.2691444754600525,0.09527743607759476,-0.04481641203165054,0.25567036867141724,-0.0264744833111763,-0.07248468697071075,0.2766079008579254,-0.19309134781360626,-0.03303031623363495
monalisa.jpg,1,1,10,128,128,0.07555973529815674,0.07562326639890671,0.00688784709200263,-0.017057975754141808,0.017057975754141808,0.03996147960424423,-0.037993453443050385,0.055368464440107346,-0.06164361909031868,-0.11320170760154724,0.07693296670913696,-0.0630699172616005,-0.11330095678567886,0.050659485161304474,0.06889139115810394,-0.0003826998872682452,-0.19354407489299774,0.06950441747903824,0.04064975306391716,-0.3159274160861969,0.09028685837984085,-0.047104425728321075,0.2230461835861206,-0.01741650700569153,-0.0700877383351326,0.261327862739563,-0.1758340299129486,-0.031108520925045013
monalisa.jpg,1,1,11,128,192,0.07555973529815674,0.07562326639890671,0.013641838915646076,-0.011702731251716614,0.011702731251716614,0.051876917481422424,-0.00981543492525816,0.09627046436071396,-0.12686294317245483,-0.09935378283262253,0.06793636828660965,-0.04408055916428566,-0.08075984567403793,0.10933488607406616,0.03082410804927349,0.015582111664116383,-0.2034769058227539,-0.025363927707076073,0.011861327104270458,-0.21615572273731232,0.13439282774925232,-0.0506058968603611,0.20531882345676422,0.0033752955496311188,-0.036301352083683014,0.30858853459358215,-0.13992734253406525,-0.029304493218660355
monalisa.jpg,1,1,12,192,0,0.07555973529815674,0.07562326639890671,0.038472749292850494,-0.043999675661325455,0.043999675661325455,0.16857591271400452,0.22314810752868652,0.22867096960544586,-0.07585932314395905,-0.05082001909613609,0.3479619026184082,-0.26150694489479065,-0.09521099179983139,0.2221115380525589,-0.006784467957913876,-0.05824059247970581,-0.19747143983840942,-0.022663496434688568,0.248832568526268,-0.17771996557712555,0.2827046513557434,0.06463948637247086,0.5039428472518921,0.22701242566108704,-0.009624708443880081,0.33423393964767456,0.13291043043136597,-0.07508207857608795
monalisa.jpg,1,1,13,192,64,0.07555973529815674,0.07562326639890671,0.06680601090192795,-0.10498014092445374,0.10498014092445374,0.12106183171272278,0.062343206256628036,0.06539519131183624,-0.05805180221796036,-0.0859111025929451,0.0794091671705246,-0.35358092188835144,-0.08143113553524017,0.08973071724176407,-0.027956601232290268,-0.03791126236319542,-0.15401989221572876,-0.08803809434175491,0.08156681060791016,0.08099339157342911,0.081207275390625,-0.05043209716677666,0.4303380846977234,0.30296656489372253,-0.11340110749006271,0.14841695129871368,0.26893165707588196,-0.1418193280696869
monalisa.jpg,1,1,14,192,128,0.07555973529815674,0.07562326639890671,-0.011394507251679897,-0.02966349571943283,0.02966349571943283,0.05229983851313591,-0.028186442330479622,0.05454717576503754,-0.11761397123336792,-0.11604687571525574,0.0645814910531044,-0.06806132942438126,-0.0857779011130333,0.0641733855009079,0.01481109019368887,0.03661796823143959,-0.16809983551502228,-0.01951582543551922,0.004190472885966301,-0.24317677319049835,0.1197713315486908,-0.05370200425386429,0.2265976220369339,-0.013975381851196289,-0.047238923609256744,0.30987101793289185,-0.14797523617744446,-0.011282594874501228
monalisa.jpg,1,1,15,192,192,0.07555973529815674,0.07562326639890671,0.05529065057635307,-0.07004661858081818,0.07004661858081818,0.15633107721805573,0.16257713735103607,0.1755046248435974,-0.09688560664653778,-0.07510492950677872,0.23777496814727783,-0.27612414956092834,-0.09259287267923355,0.1798904687166214,0.010243440046906471,-0.05300728604197502,-0.22569382190704346,-0.024360645562410355,0.19810758531093597,-0.18498551845550537,0.2709910273551941,0.0454568937420845,0.49292054772377014,0.23420529067516327,-0.012160244397819042,0.3363034129142761,0.08168966323137283,-0.08413282036781311
monalisa.jpg,2,2,0,0,0,0.06638853251934052,0.06670365482568741,-0.0666140541434288,-0.06999757140874863,0.06999757140874863,0.10963016003370285,0.08804477006196976,0.07741162180900574,0.08855430036783218,-0.1392173171043396,0.1487460434436798,-0.2612936198711395,-0.07236967980861664,0.03695112466812134,-0.06692904978990555,-0.07218096405267715,-0.09605101495981216,0.05962467938661575,0.052313074469566345,0.16890226304531097,-0.07499883323907852,-0.15641380846500397,0.32416754961013794,0.11052435636520386,-0.11532995104789734,0.21291816234588623,0.40338972210884094,-0.012405222281813622
monalisa.jpg,2,2,1,0,64,0.06638853251934052,0.06670365482568741,-0.08603233844041824,-0.15304964780807495,0.15304964780807495,0.07936394214630127,-0.015446535311639309,0.06726045906543732,0.06276148557662964,-0.29367977380752563,0.021862521767616272,-0.059187062084674835,-0.1959262192249298,-0.3533649742603302,0.015877313911914825,0.08809541165828705,-0.12841464579105377,0.11088147759437561,-0.03982945531606674,0.0956578478217125,-0.047530338168144226,0.13218045234680176,0.120107501745224,0.06845009326934814,-0.10956127941608429,0.13823223114013672,0.19126789271831512,0.006733288522809744
monalisa.jpg,2,2,2,0,128,0.06638853251934052,0.06670365482568741,0.006253090221434832,-0.029745543375611305,0.029745543375611305,0.015363091602921486,-0.034536607563495636,0.002542112022638321,0.005779004190117121,-0.12642061710357666,0.05950532108545303,-0.05962138622999191,-0.08982468396425247,-0.011357685551047325,0.10202924907207489,0.03302410989999771,-0.08701994270086288,0.1267189383506775,-0.0714711844921112,-0.10068482160568237,0.061441730707883835,-0.09854390472173691,0.1630364954471588,-0.01871342398226261,0.0019607599824666977,0.0016284408047795296,-0.17767111957073212,0.041906408965587616
monalisa.jpg,2,2,3,0,192,0.06638853251934052,0.06670365482568741,-0.04906187951564789,0.04217538982629776,0.04217538982629776,0.026930665597319603,0.09628171473741531,0.07421399652957916,0.13397198915481567,-0.20012420415878296,0.08257436752319336,0.12812331318855286,0.004747991915792227,0.19796836376190186,0.07185728847980499,0.0595003217458725,0.005949649028480053,0.06486070156097412,-0.1318802684545517,0.0873442143201828,0.011398270726203918,-0.10845112800598145,0.06651914119720459,0.020939772948622704,0.03649482503533363,-0.031678009778261185,-0.06320543587207794,0.1628468632698059
monalisa.jpg,2,2,4,64,0,0.06638853251934052,0.06670365482568741,-0.020961841568350792,0.06625215709209442,0.06625215709209442,0.1060294434428215,0.2021217793226242,0.23243828117847443,0.20468813180923462,-0.010430953465402126,0.5399594902992249,-0.2678341269493103,-0.11049406230449677,0.19246752560138702,0.039948880672454834,-0.16356557607650757,-0.31864213943481445,0.22641021013259888,0.23841682076454163,-0.215152770280838,0.0913703516125679,0.04345833510160446,0.4999663829803467,0.09036257117986679,-0.10924852639436722,0.2180604636669159,0.07392236590385437,-0.08124925196170807
monalisa.jpg,2,2,5,64,64,0.06638853251934052,0.06670365482568741,-0.06798573583364487,-0.07688740640878677,0.07688740640878677,0.10000849515199661,0.06252044439315796,0.07396339625120163,0.06416233628988266,-0.133609339594841,0.13445982336997986,-0.2568928003311157,-0.09045135974884033,-0.004558909218758345,-0.08223802596330643,-0.03876495361328125,-0.10411932319402695,0.07759904861450195,0.06537335366010666,0.15280543267726898,-0.11850768327713013,-0.15463635325431824,0.29948413372039795,0.1235232800245285,-0.12637463212013245,0.2204245775938034,0.37144649028778076,-0.035445407032966614
monalisa.jpg,2,2,6,64,128,0.06638853251934052,0.06670365482568741,-0.060661278665065765,0.0672861710190773,0.0672861710190773,0.066931813955307,0.13113561272621155,0.20106127858161926,0.27633824944496155,-0.04945942759513855,0.47747737169265747,-0.23228691518306732,-0.15790434181690216,0.10475906729698181,0.060205262154340744,-0.14654529094696045,-0.29388490319252014,0.29057154059410095,0.20699359476566315,-0.23915711045265198,-0.025108277797698975,-0.0015808213502168655,0.39155593514442444,0.017141971737146378,-0.1582704484462738,0.23626458644866943,0.04160502180457115,-0.08182691037654877
monalisa.jpg,2,2,7,64,192,0.06638853251934052,0.06670365482568741,-0.10132055729627609,0.11905145645141602,0.11905145645141602,0.04932849481701851,0.19624127447605133,0.15861685574054718,0.2745777666568756,-0.23356449604034424,0.10639329999685287,0.21337050199508667,0.10057873278856277,0.39349719882011414,0.04731569439172745,0.01519857719540596,-0.009255185723304749,0.029668433591723442,-0.13530868291854858,0.09646114706993103,-0.028823085129261017,-0.13317158818244934,0.09715376049280167,0.02172614261507988,0.07922856509685516,0.030837005004286766,0.025093166157603264,0.2240951955318451
monalisa.jpg,2,2,8,128,0,0.06638853251934052,0.06670365482568741,-0.03294280543923378,-0.009598979726433754,0.009598979726433754,0.04858291521668434,0.004481458105146885,0.10923393070697784,-0.07079282402992249,-0.0912555605173111,0.1255914568901062,-0.10156665742397308,-0.06816071271896362,0.06261186301708221,0.038683369755744934,0.020772457122802734,-0.1392502635717392,-0.0025490280240774155,0.008351672440767288,-0.2569391131401062,0.1255670040845871,-0.04274127632379532,0.21293404698371887,-0.05893468111753464,-0.068084716796875,0.3489806354045868,-0.1454528570175171,0.02437145821750164
monalisa.jpg,2,2,9,128,64,0.06638853251934052,0.06670365482568741,-0.02973993867635727,-0.026085052639245987,0.026085052639245987,0.042465806007385254,-0.018176784738898277,0.07449524849653244,-0.01662510819733143,-0.10086558759212494,0.11784541606903076,-0.10009239614009857,-0.1451795995235443,0.006279287859797478,0.09326419234275818,0.007019020617008209,-0.19678644835948944,0.11266826093196869,0.03035893104970455,-0.3144783079624176,0.07702349126338959,-0.04259680211544037,0.23613443970680237,-0.041826870292425156,-0.05629437044262886,0.30573761463165283,-0.17051324248313904,-0.0028046444058418274
monalisa.jpg,2,2,10,128,128,0.06638853251934052,0.06670365482568741,-0.025307638570666313,-0.03090103343129158,0.03090103343129158,0.04197771102190018,-0.01686682738363743,0.06969357281923294,-0.0300004780292511,-0.11177227646112442,0.10682910680770874,-0.10263916850090027,-0.1312880516052246,0.0156165212392807,0.10100255906581879,0.0009724079864099622,-0.17740380764007568,0.1151629239320755,0.023167762905359268,-0.30773940682411194,0.07240164279937744,-0.04867658391594887,0.22244909405708313,-0.03853841871023178,-0.05642392486333847,0.3142316937446594,-0.1848270148038864,0.029714014381170273
monalisa.jpg,2,2,11,128,192,0.06638853251934052,0.06670365482568741,-0.015207091346383095,-0.012001324445009232,0.012001324445009232,0.050159305334091187,0.003790425369516015,0.1335989385843277,-0.08902034908533096,-0.09515075385570526,0.10528107732534409,-0.0856858566403389,-0.0862547755241394,0.07006986439228058,0.0729333758354187,0.0016726497560739517,-0.16903886198997498,-0.000842028297483921,0.0042473506182432175,-0.23937517404556274,0.12172374874353409,-0.04353884980082512,0.1914830505847931,-0.0096243005245924,-0.07443521916866302,0.3575156331062317,-0.13328522443771362,-0.0057413275353610516
monalisa.jpg,2,2,12,192,0,0.06638853251934052,0.06670365482568741,0.01721700094640255,-0.047434475272893906,0.047434475272893906,0.17078939080238342,0.22529788315296173,0.2105424553155899,-0.059851210564374924,-0.04255056381225586,0.34965553879737854,-0.2592041790485382,-0.09112270176410675,0.19686482846736908,-0.014026465825736523,-0.06759093701839447,-0.20376019179821014,-0.00021769199520349503,0.25971925258636475,-0.18977408111095428,0.2955481708049774,0.07930944859981537,0.5072960257530212,0.22954511642456055,0.004611249081790447,0.32130536437034607,0.13253061473369598,-0.08174484223127365
monalisa.jpg,2,2,13,192,64,0.06638853251934052,0.06670365482568741,0.03593797981739044,-0.11771534383296967,0.11771534383296967,0.14330773055553436,0.07766752690076828,0.07148489356040955,-0.04275410994887352,-0.11717917025089264,0.06721828132867813,-0.3331357538700104,-0.0864885076880455,0.07274030894041061,-0.04160016402602196,-0.027352284640073776,-0.1493808478116989,-0.09564206004142761,0.06682183593511581,0.1283842921257019,0.031228777021169662,-0.03868289291858673,0.4601343274116516,0.290974497795105,-0.11674397438764572,0.20250120759010315,0.33509501814842224,-0.1339510679244995
monalisa.jpg,2,2,14,192,128,0.06638853251934052,0.06670365482568741,-0.04268139973282814,-0.03257147595286369,0.03257147595286369,0.05234336107969284,0.001386146410368383,0.07378925383090973,-0.0794232115149498,-0.11258324980735779,0.09369828552007675,-0.0673622265458107,-0.08759643137454987,0.030711699277162552,0.03984163701534271,0.02661016955971718,-0.15558646619319916,0.021134167909622192,0.033150870352983475,-0.24235899746418,0.10976985096931458,-0.05513771250844002,0.23123323917388916,-0.04595979303121567,-0.05637258663773537,0.3541058599948883,-0.13509806990623474,0.033136725425720215
